freiburg2_xyz
image      depth      pose
537 1311867190.963532    1311867190.974161    1311867190.9632
538 1311867190.999440    1311867191.008595    1311867190.9998
539 1311867191.031327    1311867191.039692    1311867191.0299
540 1311867191.063627    1311867191.076433    1311867191.0632
541 1311867191.099432    1311867191.110304    1311867191.0998
542 1311867191.131303    1311867191.138814    1311867191.1299
543 1311867191.163395    1311867191.174282    1311867191.1632
544 1311867191.199389    1311867191.207792    1311867191.1999
545 1311867191.231395    1311867191.240842    1311867191.2298
546 1311867191.263468    1311867191.276958    1311867191.2632
547 1311867191.299713    1311867191.308503    1311867191.2999
548 1311867191.331660    1311867191.340478    1311867191.3307
549 1311867191.363436    1311867191.379463    1311867191.3632
550 1311867191.399571    1311867191.409158    1311867191.3999
551 1311867191.431588    1311867191.441597    1311867191.4299
552 1311867191.463414    1311867191.477531    1311867191.4632
553 1311867191.499653    1311867191.507559    1311867191.4999
554 1311867191.531446    1311867191.539062    1311867191.5299
555 1311867191.563639    1311867191.576470    1311867191.5632
556 1311867191.599847    1311867191.611867    1311867191.5999
557 1311867191.631469    1311867191.645188    1311867191.6299
558 1311867191.663620    1311867191.645188    1311867191.6632
559 1311867191.699573    1311867191.711940    1311867191.6999
560 1311867191.731487    1311867191.745720    1311867191.7299
561 1311867191.763579    1311867191.776380    1311867191.7632
562 1311867191.799771    1311867191.809725    1311867191.7999
563 1311867191.831511    1311867191.839578    1311867191.8305
564 1311867191.863471    1311867191.874522    1311867191.8633
565 1311867191.899623    1311867191.907712    1311867191.8998
566 1311867191.931630    1311867191.939160    1311867191.9332
567 1311867191.963470    1311867191.975524    1311867191.9633
568 1311867191.999526    1311867192.007629    1311867191.9999
569 1311867192.031527    1311867192.044795    1311867192.0299
570 1311867192.063495    1311867192.075193    1311867192.0633
571 1311867192.099806    1311867192.107392    1311867192.0999
572 1311867192.131666    1311867192.143303    1311867192.1332
573 1311867192.163516    1311867192.175467    1311867192.1633
574 1311867192.199653    1311867192.207754    1311867192.1999
575 1311867192.231699    1311867192.245125    1311867192.2332
576 1311867192.263542    1311867192.274463    1311867192.2632
577 1311867192.299473    1311867192.306772    1311867192.2999
578 1311867192.331519    1311867192.342739    1311867192.3299
579 1311867192.363620    1311867192.375591    1311867192.3632
580 1311867192.399491    1311867192.405934    1311867192.3999
581 1311867192.431620    1311867192.444710    1311867192.4305
582 1311867192.463542    1311867192.474821    1311867192.4633
583 1311867192.499590    1311867192.507719    1311867192.4999
584 1311867192.531620    1311867192.542782    1311867192.5332
585 1311867192.563632    1311867192.578717    1311867192.5633
586 1311867192.599632    1311867192.610993    1311867192.6000
587 1311867192.631521    1311867192.643521    1311867192.6299
588 1311867192.663625    1311867192.679014    1311867192.6634
589 1311867192.699607    1311867192.711329    1311867192.7000
590 1311867192.731618    1311867192.743962    1311867192.7333
591 1311867192.763642    1311867192.776063    1311867192.7633
592 1311867192.799500    1311867192.809187    1311867192.7999
593 1311867192.831693    1311867192.842229    1311867192.8333
594 1311867192.863604    1311867192.879289    1311867192.8633
595 1311867192.899654    1311867192.909219    1311867192.9000
596 1311867192.931656    1311867192.943411    1311867192.9332
597 1311867192.963825    1311867192.977629    1311867192.9633
598 1311867192.999714    1311867193.008681    1311867192.9999
599 1311867193.031653    1311867193.043060    1311867193.0332
600 1311867193.063616    1311867193.076737    1311867193.0633
601 1311867193.099627    1311867193.110585    1311867193.1000
602 1311867193.131636    1311867193.142922    1311867193.1333
603 1311867193.163809    1311867193.176737    1311867193.1633
604 1311867193.199592    1311867193.212268    1311867193.1999
605 1311867193.231634    1311867193.243243    1311867193.2300
606 1311867193.263554    1311867193.277390    1311867193.2633
607 1311867193.299517    1311867193.313938    1311867193.3000
608 1311867193.331430    1311867193.342667    1311867193.3300
609 1311867193.363678    1311867193.378823    1311867193.3633
610 1311867193.399557    1311867193.412674    1311867193.4000
611 1311867193.431817    1311867193.444081    1311867193.4333
612 1311867193.463559    1311867193.478297    1311867193.4633
613 1311867193.499549    1311867193.519907    1311867193.5000
614 1311867193.531619    1311867193.543112    1311867193.5302
615 1311867193.563584    1311867193.576571    1311867193.5633
616 1311867193.599533    1311867193.612780    1311867193.5999
617 1311867193.631742    1311867193.646145    1311867193.6334
618 1311867193.663591    1311867193.675786    1311867193.6633
619 1311867193.699539    1311867193.712289    1311867193.7000
620 1311867193.731568    1311867193.743019    1311867193.7300
621 1311867193.763567    1311867193.776017    1311867193.7633
622 1311867193.799691    1311867193.813971    1311867193.8000
623 1311867193.831554    1311867193.843676    1311867193.8300
624 1311867193.863523    1311867193.877118    1311867193.8633
625 1311867193.899690    1311867193.915123    1311867193.9000
626 1311867193.931567    1311867193.942531    1311867193.9299
627 1311867193.963704    1311867193.978177    1311867193.9633
628 1311867193.999703    1311867194.014857    1311867194.0000
629 1311867194.031689    1311867194.043344    1311867194.0333
630 1311867194.063653    1311867194.074612    1311867194.0634
631 1311867194.099680    1311867194.113106    1311867194.0999
632 1311867194.131720    1311867194.142856    1311867194.1334
633 1311867194.163586    1311867194.175855    1311867194.1634
634 1311867194.199685    1311867194.213845    1311867194.2000
635 1311867194.231549    1311867194.245114    1311867194.2300
636 1311867194.263619    1311867194.276024    1311867194.2633
637 1311867194.299716    1311867194.313920    1311867194.3000
638 1311867194.331761    1311867194.344782    1311867194.3333
639 1311867194.363706    1311867194.380223    1311867194.3633
640 1311867194.399611    1311867194.412452    1311867194.4000
641 1311867194.431803    1311867194.444751    1311867194.4333
642 1311867194.463875    1311867194.480584    1311867194.4633
643 1311867194.499629    1311867194.517493    1311867194.5000
644 1311867194.531606    1311867194.543950    1311867194.5300
645 1311867194.563736    1311867194.579598    1311867194.5634
646 1311867194.599622    1311867194.612948    1311867194.6001
647 1311867194.631888    1311867194.649388    1311867194.6334
648 1311867194.663614    1311867194.649388    1311867194.6633
649 1311867194.699671    1311867194.713331    1311867194.7000
650 1311867194.731755    1311867194.747510    1311867194.7300
651 1311867194.763586    1311867194.778445    1311867194.7633
652 1311867194.799726    1311867194.813039    1311867194.8000
653 1311867194.831891    1311867194.847672    1311867194.8334
654 1311867194.863668    1311867194.847672    1311867194.8633
655 1311867194.899588    1311867194.910409    1311867194.9001
656 1311867194.931823    1311867194.945145    1311867194.9304
657 1311867194.963864    1311867194.978740    1311867194.9634
658 1311867194.999857    1311867195.013280    1311867195.0001
659 1311867195.031823    1311867195.046494    1311867195.0335
660 1311867195.063659    1311867195.078171    1311867195.0634
661 1311867195.099839    1311867195.111531    1311867195.1001
662 1311867195.131755    1311867195.145831    1311867195.1334
663 1311867195.163739    1311867195.178032    1311867195.1634
664 1311867195.199682    1311867195.211475    1311867195.2000
665 1311867195.231953    1311867195.243680    1311867195.2333
666 1311867195.263959    1311867195.278040    1311867195.2634
667 1311867195.299843    1311867195.312318    1311867195.3000
668 1311867195.331663    1311867195.342598    1311867195.3301
669 1311867195.363660    1311867195.378271    1311867195.3634
670 1311867195.399819    1311867195.411983    1311867195.4000
671 1311867195.431775    1311867195.443552    1311867195.4334
672 1311867195.463774    1311867195.478824    1311867195.4635
673 1311867195.499861    1311867195.511318    1311867195.5000
674 1311867195.531827    1311867195.543962    1311867195.5334
675 1311867195.563721    1311867195.578216    1311867195.5634
676 1311867195.599756    1311867195.611986    1311867195.6000
677 1311867195.631794    1311867195.643091    1311867195.6334
678 1311867195.663755    1311867195.677913    1311867195.6633
679 1311867195.699923    1311867195.710730    1311867195.7000
680 1311867195.732032    1311867195.745830    1311867195.7334
681 1311867195.767662    1311867195.782188    1311867195.7667
682 1311867195.799635    1311867195.810050    1311867195.8001
683 1311867195.831755    1311867195.845855    1311867195.8334
684 1311867195.867630    1311867195.877866    1311867195.8667
685 1311867195.899840    1311867195.909827    1311867195.9000
686 1311867195.931915    1311867195.945846    1311867195.9334
687 1311867195.967737    1311867195.977843    1311867195.9668
688 1311867195.999658    1311867196.010057    1311867196.0001
689 1311867196.031886    1311867196.049879    1311867196.0334
690 1311867196.067754    1311867196.079311    1311867196.0693
691 1311867196.099654    1311867196.111398    1311867196.1000
692 1311867196.131796    1311867196.147329    1311867196.1334
693 1311867196.167747    1311867196.181177    1311867196.1667
694 1311867196.199711    1311867196.211495    1311867196.2001
695 1311867196.231920    1311867196.246260    1311867196.2334
696 1311867196.267924    1311867196.280057    1311867196.2667
697 1311867196.299732    1311867196.311160    1311867196.3002
698 1311867196.331833    1311867196.348473    1311867196.3334
699 1311867196.368729    1311867196.384267    1311867196.3701
700 1311867196.432020    1311867196.446315    1311867196.4334
701 1311867196.467800    1311867196.479832    1311867196.4667
702 1311867196.499768    1311867196.511347    1311867196.5001
703 1311867196.531926    1311867196.546842    1311867196.5334
704 1311867196.567767    1311867196.579555    1311867196.5668
705 1311867196.599713    1311867196.610893    1311867196.6001
706 1311867196.631994    1311867196.652181    1311867196.6334
707 1311867196.667737    1311867196.680510    1311867196.6668
708 1311867196.699700    1311867196.711210    1311867196.7001
709 1311867196.731760    1311867196.746490    1311867196.7334
710 1311867196.767707    1311867196.778375    1311867196.7634
711 1311867196.799736    1311867196.810918    1311867196.8001
712 1311867196.831867    1311867196.848875    1311867196.8334
713 1311867196.867749    1311867196.882175    1311867196.8668
714 1311867196.899715    1311867196.911570    1311867196.9001
715 1311867196.931975    1311867196.948244    1311867196.9334
716 1311867196.967911    1311867196.980988    1311867196.9672
717 1311867196.999866    1311867197.015489    1311867197.0001
718 1311867197.031979    1311867197.015489    1311867197.0335
719 1311867197.067817    1311867197.080648    1311867197.0668
720 1311867197.099836    1311867197.114811    1311867197.1001
721 1311867197.131870    1311867197.146843    1311867197.1335
722 1311867197.167713    1311867197.179243    1311867197.1668
723 1311867197.199776    1311867197.214362    1311867197.2002
724 1311867197.231928    1311867197.245929    1311867197.2335
725 1311867197.267919    1311867197.279996    1311867197.2668
726 1311867197.299810    1311867197.315726    1311867197.3001
727 1311867197.332018    1311867197.346871    1311867197.3335
