freiburg3_long_office_household
image      depth      pose
2104 1341848053.621911    1341848053.621933    1341848053.6195
2105 1341848053.653792    1341848053.653842    1341848053.6495
2106 1341848053.689724    1341848053.689746    1341848053.6895
2107 1341848053.721697    1341848053.721712    1341848053.7196
2108 1341848053.758007    1341848053.758077    1341848053.7616
2109 1341848053.789882    1341848053.789892    1341848053.7896
2110 1341848053.821625    1341848053.821676    1341848053.8195
2111 1341848053.857784    1341848053.857801    1341848053.8598
2112 1341848053.889790    1341848053.889811    1341848053.8907
2113 1341848053.925729    1341848053.951082    1341848053.9295
2114 1341848053.986823    1341848053.986846    1341848053.9914
2115 1341848054.019304    1341848054.051048    1341848054.0196
2116 1341848054.051032    1341848054.051048    1341848054.0516
2117 1341848054.086777    1341848054.086792    1341848054.0895
2118 1341848054.118853    1341848054.118865    1341848054.1198
2119 1341848054.155032    1341848054.155064    1341848054.1495
2120 1341848054.186687    1341848054.186722    1341848054.1896
2121 1341848054.219030    1341848054.219042    1341848054.2197
2122 1341848054.254827    1341848054.254842    1341848054.2498
2123 1341848054.286801    1341848054.286818    1341848054.2900
2124 1341848054.322895    1341848054.323319    1341848054.3196
2125 1341848054.354790    1341848054.354803    1341848054.3596
2126 1341848054.387103    1341848054.387855    1341848054.3896
2127 1341848054.422878    1341848054.423322    1341848054.4196
2128 1341848054.454739    1341848054.454751    1341848054.4596
2129 1341848054.486883    1341848054.486948    1341848054.4921
2130 1341848054.522689    1341848054.522735    1341848054.5197
2131 1341848054.554861    1341848054.554880    1341848054.5595
2132 1341848054.590790    1341848054.590808    1341848054.5895
2133 1341848054.622694    1341848054.622722    1341848054.6196
2134 1341848054.656449    1341848054.656477    1341848054.6596
2135 1341848054.691021    1341848054.691042    1341848054.6896
2136 1341848054.722739    1341848054.723258    1341848054.7195
2137 1341848054.754741    1341848054.755241    1341848054.7596
2138 1341848054.790887    1341848054.791409    1341848054.7896
2139 1341848054.822877    1341848054.823565    1341848054.8195
2140 1341848054.858903    1341848054.859037    1341848054.8603
2141 1341848054.890895    1341848054.890944    1341848054.8896
2142 1341848054.922754    1341848054.923230    1341848054.9200
2143 1341848054.958727    1341848054.958755    1341848054.9595
2144 1341848054.991052    1341848054.991085    1341848054.9904
2145 1341848055.023048    1341848055.023079    1341848055.0196
2146 1341848055.058739    1341848055.058760    1341848055.0596
2147 1341848055.090735    1341848055.090811    1341848055.0943
2148 1341848055.126977    1341848055.127018    1341848055.1296
2149 1341848055.159212    1341848055.159232    1341848055.1624
2150 1341848055.190986    1341848055.191010    1341848055.1895
2151 1341848055.226768    1341848055.226790    1341848055.2302
2152 1341848055.258881    1341848055.259331    1341848055.2596
2153 1341848055.294725    1341848055.294747    1341848055.2995
2154 1341848055.326795    1341848055.326811    1341848055.3296
2155 1341848055.358938    1341848055.359026    1341848055.3596
2156 1341848055.394711    1341848055.394755    1341848055.3995
2157 1341848055.426823    1341848055.426846    1341848055.4306
2158 1341848055.458813    1341848055.458862    1341848055.4595
2159 1341848055.494734    1341848055.494780    1341848055.4906
2160 1341848055.526713    1341848055.526772    1341848055.5296
2161 1341848055.562613    1341848055.562659    1341848055.5596
2162 1341848055.594685    1341848055.594704    1341848055.5995
2163 1341848055.626675    1341848055.626690    1341848055.6296
2164 1341848055.662951    1341848055.662971    1341848055.6601
2165 1341848055.694797    1341848055.694815    1341848055.6900
2166 1341848055.726774    1341848055.726799    1341848055.7297
2167 1341848055.762799    1341848055.762858    1341848055.7595
2168 1341848055.794951    1341848055.795020    1341848055.7999
2169 1341848055.830810    1341848055.830827    1341848055.8296
2170 1341848055.862804    1341848055.862847    1341848055.8604
2171 1341848055.894792    1341848055.894806    1341848055.8996
2172 1341848055.930676    1341848055.930688    1341848055.9298
2173 1341848055.962765    1341848055.962807    1341848055.9595
2174 1341848055.994709    1341848055.994743    1341848055.9996
2175 1341848056.030693    1341848056.030743    1341848056.0296
2176 1341848056.062776    1341848056.062796    1341848056.0605
2177 1341848056.098792    1341848056.098811    1341848056.0995
2178 1341848056.130649    1341848056.130661    1341848056.1296
2179 1341848056.162731    1341848056.162741    1341848056.1596
2180 1341848056.198744    1341848056.198760    1341848056.1996
2181 1341848056.230727    1341848056.230784    1341848056.2296
2182 1341848056.263915    1341848056.263942    1341848056.2608
2183 1341848056.298771    1341848056.298811    1341848056.2996
2184 1341848056.330676    1341848056.330687    1341848056.3296
2185 1341848056.366737    1341848056.366752    1341848056.3696
2186 1341848056.398744    1341848056.399274    1341848056.3996
2187 1341848056.430750    1341848056.430803    1341848056.4298
2188 1341848056.466830    1341848056.466874    1341848056.4696
2189 1341848056.498895    1341848056.498914    1341848056.4997
2190 1341848056.534778    1341848056.534856    1341848056.5396
2191 1341848056.566729    1341848056.566742    1341848056.5696
2192 1341848056.598948    1341848056.599048    1341848056.5996
2193 1341848056.634801    1341848056.635005    1341848056.6396
2194 1341848056.666759    1341848056.666800    1341848056.6696
2195 1341848056.698889    1341848056.698898    1341848056.6996
2196 1341848056.734784    1341848056.735297    1341848056.7395
2197 1341848056.766724    1341848056.766792    1341848056.7695
2198 1341848056.802861    1341848056.802899    1341848056.7995
2199 1341848056.834980    1341848056.835035    1341848056.8396
2200 1341848056.866661    1341848056.866671    1341848056.8697
2201 1341848056.902748    1341848056.902779    1341848056.8995
2202 1341848056.934715    1341848056.934953    1341848056.9395
2203 1341848056.966788    1341848056.966823    1341848056.9696
2204 1341848057.002703    1341848057.002763    1341848057.0004
2205 1341848057.034763    1341848057.035020    1341848057.0397
2206 1341848057.070964    1341848057.070988    1341848057.0695
2207 1341848057.102757    1341848057.102797    1341848057.0995
2208 1341848057.134714    1341848057.134974    1341848057.1396
2209 1341848057.170739    1341848057.170751    1341848057.1695
2210 1341848057.202641    1341848057.202667    1341848057.1996
2211 1341848057.234679    1341848057.234693    1341848057.2296
2212 1341848057.270814    1341848057.270823    1341848057.2695
2213 1341848057.302860    1341848057.302980    1341848057.2995
2214 1341848057.338756    1341848057.338780    1341848057.3395
2215 1341848057.370841    1341848057.370867    1341848057.3695
2216 1341848057.402722    1341848057.402756    1341848057.3995
2217 1341848057.438870    1341848057.438880    1341848057.4396
2218 1341848057.470699    1341848057.470718    1341848057.4696
2219 1341848057.506720    1341848057.506753    1341848057.5097
2220 1341848057.538788    1341848057.538804    1341848057.5396
2221 1341848057.571069    1341848057.571100    1341848057.5696
2222 1341848057.606668    1341848057.606677    1341848057.6096
2223 1341848057.638819    1341848057.638855    1341848057.6396
2224 1341848057.670943    1341848057.671015    1341848057.6696
2225 1341848057.706823    1341848057.706841    1341848057.7096
2226 1341848057.738890    1341848057.739645    1341848057.7396
2227 1341848057.774986    1341848057.775609    1341848057.7796
2228 1341848057.806842    1341848057.806912    1341848057.8096
2229 1341848057.838760    1341848057.838766    1341848057.8396
2230 1341848057.874817    1341848057.874847    1341848057.8705
2231 1341848057.906831    1341848057.906846    1341848057.9108
2232 1341848057.938847    1341848057.938888    1341848057.9395
2233 1341848057.975316    1341848057.975330    1341848057.9797
2234 1341848058.006833    1341848058.006850    1341848058.0095
2235 1341848058.042753    1341848058.042790    1341848058.0409
2236 1341848058.075970    1341848058.075985    1341848058.0802
2237 1341848058.142699    1341848058.142719    1341848058.1395
2238 1341848058.174743    1341848058.174770    1341848058.1795
2239 1341848058.207081    1341848058.207102    1341848058.2097
2240 1341848058.242740    1341848058.242749    1341848058.2396
2241 1341848058.274694    1341848058.274839    1341848058.2796
2242 1341848058.310701    1341848058.310722    1341848058.3145
2243 1341848058.343169    1341848058.343218    1341848058.3395
2244 1341848058.374887    1341848058.374917    1341848058.3695
2245 1341848058.410669    1341848058.410676    1341848058.4097
2246 1341848058.442794    1341848058.442828    1341848058.4398
2247 1341848058.474732    1341848058.474753    1341848058.4795
2248 1341848058.510788    1341848058.542987    1341848058.5096
2249 1341848058.542970    1341848058.542987    1341848058.5395
2250 1341848058.578948    1341848058.578964    1341848058.5796
2251 1341848058.610842    1341848058.610871    1341848058.6096
2252 1341848058.643060    1341848058.643076    1341848058.6395
2253 1341848058.678730    1341848058.678770    1341848058.6796
2254 1341848058.710728    1341848058.710766    1341848058.7103
2255 1341848058.746819    1341848058.746854    1341848058.7496
2256 1341848058.778710    1341848058.778785    1341848058.7795
2257 1341848058.810874    1341848058.811237    1341848058.8095
2258 1341848058.846829    1341848058.846867    1341848058.8495
2259 1341848058.879577    1341848058.880257    1341848058.8795
2260 1341848058.910866    1341848058.880257    1341848058.9095
2261 1341848058.946807    1341848058.946831    1341848058.9495
2262 1341848058.978865    1341848058.978887    1341848058.9795
2263 1341848059.014660    1341848059.014688    1341848059.0195
2264 1341848059.046707    1341848059.046732    1341848059.0495
2265 1341848059.078771    1341848059.078837    1341848059.0795
2266 1341848059.114675    1341848059.114705    1341848059.1195
2267 1341848059.146706    1341848059.146722    1341848059.1495
2268 1341848059.178722    1341848059.178787    1341848059.1795
2269 1341848059.214738    1341848059.214758    1341848059.2195
2270 1341848059.246762    1341848059.246787    1341848059.2495
2271 1341848059.282693    1341848059.282764    1341848059.2796
2272 1341848059.314667    1341848059.314695    1341848059.3195
2273 1341848059.346758    1341848059.346817    1341848059.3495
2274 1341848059.382694    1341848059.382710    1341848059.3795
2275 1341848059.414736    1341848059.414763    1341848059.4095
2276 1341848059.446788    1341848059.446880    1341848059.4495
2277 1341848059.482693    1341848059.482709    1341848059.4795
2278 1341848059.514652    1341848059.514665    1341848059.5095
2279 1341848059.550754    1341848059.550789    1341848059.5496
2280 1341848059.582695    1341848059.582712    1341848059.5796
2281 1341848059.614734    1341848059.614760    1341848059.6195
2282 1341848059.650722    1341848059.650736    1341848059.6514
2283 1341848059.682731    1341848059.682765    1341848059.6795
2284 1341848059.718703    1341848059.718727    1341848059.7196
2285 1341848059.750904    1341848059.750937    1341848059.7495
2286 1341848059.782774    1341848059.782784    1341848059.7795
2287 1341848059.818759    1341848059.818786    1341848059.8196
2288 1341848059.850685    1341848059.850742    1341848059.8496
2289 1341848059.882730    1341848059.882739    1341848059.8796
2290 1341848059.918755    1341848059.918781    1341848059.9196
2291 1341848059.950805    1341848059.951468    1341848059.9496
2292 1341848059.986776    1341848059.986870    1341848059.9896
2293 1341848060.018660    1341848060.018699    1341848060.0197
2294 1341848060.050701    1341848060.050726    1341848060.0503
2295 1341848060.086783    1341848060.086804    1341848060.0908
2296 1341848060.118813    1341848060.118826    1341848060.1197
2297 1341848060.150800    1341848060.152187    1341848060.1496
2298 1341848060.186872    1341848060.186902    1341848060.1896
2299 1341848060.218851    1341848060.218926    1341848060.2198
2300 1341848060.254799    1341848060.255357    1341848060.2595
2301 1341848060.287466    1341848060.287482    1341848060.2895
2302 1341848060.318914    1341848060.318945    1341848060.3195
2303 1341848060.354641    1341848060.354688    1341848060.3595
2304 1341848060.387254    1341848060.387291    1341848060.3896
2305 1341848060.418639    1341848060.418684    1341848060.4196
2306 1341848060.454775    1341848060.454794    1341848060.4595
2307 1341848060.486697    1341848060.486771    1341848060.4896
2308 1341848060.522925    1341848060.523008    1341848060.5195
2309 1341848060.554710    1341848060.554724    1341848060.5596
2310 1341848060.586692    1341848060.586706    1341848060.5895
2311 1341848060.622697    1341848060.622721    1341848060.6195
2312 1341848060.656087    1341848060.656113    1341848060.6595
2313 1341848060.723165    1341848060.724561    1341848060.7198
2314 1341848060.757863    1341848060.757889    1341848060.7611
2315 1341848060.790920    1341848060.791034    1341848060.7896
2316 1341848060.823967    1341848060.829094    1341848060.8240
2317 1341848060.862432    1341848060.863663    1341848060.8598
2318 1341848060.895671    1341848060.926419    1341848060.8995
2319 1341848060.960845    1341848060.961890    1341848060.9595
2320 1341848060.996857    1341848060.997593    1341848060.9995
2321 1341848061.030587    1341848061.031332    1341848061.0311
2322 1341848061.062246    1341848061.062516    1341848061.0596
2323 1341848061.100583    1341848061.101130    1341848061.1000
2324 1341848061.197947    1341848061.197987    1341848061.1996
2325 1341848061.259408    1341848061.259586    1341848061.2596
2326 1341848061.290885    1341848061.290998    1341848061.2896
2327 1341848061.326612    1341848061.326647    1341848061.3295
2328 1341848061.358867    1341848061.358908    1341848061.3595
2329 1341848061.390845    1341848061.391495    1341848061.3895
2330 1341848061.426913    1341848061.426942    1341848061.4298
2331 1341848061.458837    1341848061.458854    1341848061.4596
2332 1341848061.494657    1341848061.495433    1341848061.4996
2333 1341848061.526736    1341848061.526886    1341848061.5334
2334 1341848061.558821    1341848061.558836    1341848061.5596
2335 1341848061.594750    1341848061.594776    1341848061.5904
2336 1341848061.626731    1341848061.626753    1341848061.6296
2337 1341848061.658831    1341848061.658845    1341848061.6595
2338 1341848061.694894    1341848061.694932    1341848061.6995
2339 1341848061.726726    1341848061.726750    1341848061.7304
2340 1341848061.762815    1341848061.762840    1341848061.7596
2341 1341848061.794816    1341848061.795285    1341848061.7996
2342 1341848061.826740    1341848061.826754    1341848061.8296
2343 1341848061.862883    1341848061.862902    1341848061.8595
2344 1341848061.894834    1341848061.894887    1341848061.8996
2345 1341848061.930667    1341848061.930754    1341848061.9295
2346 1341848061.962828    1341848061.962857    1341848061.9595
2347 1341848061.997188    1341848061.997201    1341848062.0001
2348 1341848062.030704    1341848062.030723    1341848062.0296
2349 1341848062.063265    1341848062.064058    1341848062.0595
2350 1341848062.094872    1341848062.094893    1341848062.1001
2351 1341848062.130773    1341848062.130816    1341848062.1296
2352 1341848062.163385    1341848062.163399    1341848062.1596
2353 1341848062.198718    1341848062.198960    1341848062.1997
2354 1341848062.230750    1341848062.230763    1341848062.2295
2355 1341848062.262814    1341848062.262858    1341848062.2595
2356 1341848062.299276    1341848062.299285    1341848062.2996
2357 1341848062.330839    1341848062.330968    1341848062.3296
2358 1341848062.362763    1341848062.362798    1341848062.3595
2359 1341848062.398825    1341848062.398836    1341848062.3995
2360 1341848062.430832    1341848062.430844    1341848062.4311
2361 1341848062.466855    1341848062.466879    1341848062.4717
2362 1341848062.498723    1341848062.498743    1341848062.4996
2363 1341848062.530743    1341848062.530759    1341848062.5296
2364 1341848062.566929    1341848062.566959    1341848062.5696
2365 1341848062.598817    1341848062.598829    1341848062.5995
2366 1341848062.630793    1341848062.630824    1341848062.6296
2367 1341848062.666740    1341848062.666771    1341848062.6696
2368 1341848062.698720    1341848062.698743    1341848062.6996
2369 1341848062.734924    1341848062.734939    1341848062.7396
2370 1341848062.766819    1341848062.766877    1341848062.7696
2371 1341848062.798717    1341848062.798764    1341848062.7995
2372 1341848062.834828    1341848062.834849    1341848062.8302
2373 1341848062.866781    1341848062.867238    1341848062.8695
2374 1341848062.899075    1341848062.899092    1341848062.8998
2375 1341848062.934962    1341848062.934977    1341848062.9396
2376 1341848062.966930    1341848062.966957    1341848062.9695
2377 1341848063.002905    1341848063.002915    1341848062.9996
2378 1341848063.034972    1341848063.035491    1341848063.0395
2379 1341848063.066737    1341848063.066749    1341848063.0695
2380 1341848063.102822    1341848063.102832    1341848063.0996
2381 1341848063.135045    1341848063.135160    1341848063.1396
2382 1341848063.170739    1341848063.170794    1341848063.1695
2383 1341848063.202662    1341848063.202765    1341848063.1996
2384 1341848063.234990    1341848063.235006    1341848063.2397
2385 1341848063.270800    1341848063.270816    1341848063.2699
2386 1341848063.302788    1341848063.302814    1341848063.2995
2387 1341848063.334854    1341848063.335470    1341848063.3396
2388 1341848063.370653    1341848063.370688    1341848063.3696
2389 1341848063.402698    1341848063.402728    1341848063.3995
2390 1341848063.439276    1341848063.439294    1341848063.4395
2391 1341848063.470742    1341848063.470764    1341848063.4695
2392 1341848063.502776    1341848063.502801    1341848063.4995
2393 1341848063.541802    1341848063.541821    1341848063.5399
2394 1341848063.577805    1341848063.577827    1341848063.5807
2395 1341848063.609732    1341848063.609780    1341848063.6095
2396 1341848063.643039    1341848063.643057    1341848063.6395
2397 1341848063.677955    1341848063.677981    1341848063.6695
2398 1341848063.709890    1341848063.709915    1341848063.7096
2399 1341848063.745768    1341848063.745783    1341848063.7496
2400 1341848063.777773    1341848063.777929    1341848063.7795
2401 1341848063.809840    1341848063.809857    1341848063.8096
2402 1341848063.845733    1341848063.845775    1341848063.8495
2403 1341848063.877902    1341848063.877913    1341848063.8797
2404 1341848063.913769    1341848063.913781    1341848063.9104
2405 1341848063.945802    1341848063.946407    1341848063.9497
2406 1341848063.977856    1341848063.977868    1341848063.9824
2407 1341848064.013951    1341848064.013963    1341848064.0095
2408 1341848064.045815    1341848064.045830    1341848064.0509
2409 1341848064.081699    1341848064.081716    1341848064.0796
2410 1341848064.113685    1341848064.113699    1341848064.1095
2411 1341848064.145823    1341848064.145896    1341848064.1495
2412 1341848064.181846    1341848064.181871    1341848064.1795
2413 1341848064.213863    1341848064.213916    1341848064.2096
2414 1341848064.249771    1341848064.249803    1341848064.2495
2415 1341848064.282977    1341848064.283921    1341848064.2795
2416 1341848064.349790    1341848064.349800    1341848064.3496
2417 1341848064.382619    1341848064.382881    1341848064.3795
2418 1341848064.418063    1341848064.418076    1341848064.4212
2419 1341848064.449767    1341848064.449781    1341848064.4495
2420 1341848064.481773    1341848064.481794    1341848064.4795
2421 1341848064.518010    1341848064.518639    1341848064.5197
2422 1341848064.549704    1341848064.549726    1341848064.5495
2423 1341848064.581714    1341848064.581772    1341848064.5795
2424 1341848064.617693    1341848064.617728    1341848064.6195
2425 1341848064.649724    1341848064.649739    1341848064.6566
2426 1341848064.685821    1341848064.685871    1341848064.6896
2427 1341848064.749892    1341848064.749986    1341848064.7494
2428 1341848064.810737    1341848064.810771    1341848064.8095
2429 1341848064.842702    1341848064.842765    1341848064.8395
2430 1341848064.878850    1341848064.878871    1341848064.8795
2431 1341848064.910832    1341848064.910861    1341848064.9095
2432 1341848064.946850    1341848064.946870    1341848064.9496
2433 1341848064.978809    1341848064.978833    1341848064.9796
2434 1341848065.010770    1341848065.010849    1341848065.0095
2435 1341848065.046751    1341848065.046796    1341848065.0496
2436 1341848065.078713    1341848065.078740    1341848065.0796
2437 1341848065.110686    1341848065.110913    1341848065.1095
2438 1341848065.146689    1341848065.146705    1341848065.1496
2439 1341848065.178847    1341848065.178872    1341848065.1796
2440 1341848065.214760    1341848065.214817    1341848065.2195
2441 1341848065.246768    1341848065.246815    1341848065.2496
2442 1341848065.278735    1341848065.278785    1341848065.2798
2443 1341848065.314761    1341848065.314782    1341848065.3195
2444 1341848065.346776    1341848065.346874    1341848065.3495
2445 1341848065.382824    1341848065.382883    1341848065.3796
2446 1341848065.414914    1341848065.414947    1341848065.4196
2447 1341848065.446728    1341848065.447032    1341848065.4496
2448 1341848065.482830    1341848065.483011    1341848065.4795
2449 1341848065.514745    1341848065.515200    1341848065.5196
2450 1341848065.546916    1341848065.546929    1341848065.5495
2451 1341848065.582742    1341848065.582781    1341848065.5821
2452 1341848065.614763    1341848065.615224    1341848065.6195
2453 1341848065.650809    1341848065.682923    1341848065.6495
2454 1341848065.682873    1341848065.682923    1341848065.6795
2455 1341848065.714808    1341848065.714841    1341848065.7108
2456 1341848065.750674    1341848065.750692    1341848065.7495
2457 1341848065.782722    1341848065.782781    1341848065.7795
2458 1341848065.814742    1341848065.814773    1341848065.8105
2459 1341848065.850746    1341848065.850775    1341848065.8495
2460 1341848065.882795    1341848065.850775    1341848065.8795
2461 1341848065.918698    1341848065.918742    1341848065.9195
2462 1341848065.950762    1341848065.950803    1341848065.9495
2463 1341848065.982774    1341848065.982829    1341848065.9795
2464 1341848066.018773    1341848066.018836    1341848066.0205
2465 1341848066.050717    1341848066.050784    1341848066.0499
2466 1341848066.082818    1341848066.082851    1341848066.0795
2467 1341848066.118721    1341848066.118762    1341848066.1195
2468 1341848066.150964    1341848066.151663    1341848066.1495
2469 1341848066.186782    1341848066.186806    1341848066.1895
2470 1341848066.218688    1341848066.218701    1341848066.2195
2471 1341848066.250777    1341848066.250794    1341848066.2495
2472 1341848066.286736    1341848066.286752    1341848066.2895
2473 1341848066.318695    1341848066.318714    1341848066.3195
2474 1341848066.354797    1341848066.354854    1341848066.3595
2475 1341848066.386761    1341848066.386795    1341848066.3895
2476 1341848066.418820    1341848066.418853    1341848066.4211
2477 1341848066.454695    1341848066.454708    1341848066.4595
2478 1341848066.486874    1341848066.486902    1341848066.4895
2479 1341848066.522806    1341848066.523149    1341848066.5219
2480 1341848066.555107    1341848066.560526    1341848066.5597
2481 1341848066.586881    1341848066.560526    1341848066.5906
2482 1341848066.623500    1341848066.624153    1341848066.6224
2483 1341848066.655239    1341848066.655262    1341848066.6595
2484 1341848066.697724    1341848066.698980    1341848066.6995
2485 1341848066.732527    1341848066.733333    1341848066.7344
2486 1341848066.764415    1341848066.765329    1341848066.7604
2487 1341848066.833355    1341848066.834424    1341848066.8309
2488 1341848066.905023    1341848066.905636    1341848066.9095
2489 1341848066.997936    1341848066.998757    1341848066.9995
2490 1341848067.054702    1341848067.054719    1341848067.0596
2491 1341848067.090940    1341848067.090960    1341848067.0930
2492 1341848067.122963    1341848067.122977    1341848067.1195
2493 1341848067.158821    1341848067.158843    1341848067.1611
2494 1341848067.191143    1341848067.191172    1341848067.1902
2495 1341848067.222948    1341848067.223798    1341848067.2195
2496 1341848067.258733    1341848067.258827    1341848067.2595
2497 1341848067.291049    1341848067.322831    1341848067.2895
2498 1341848067.322816    1341848067.322831    1341848067.3195
2499 1341848067.358674    1341848067.358740    1341848067.3595
2500 1341848067.390706    1341848067.390723    1341848067.3895
2501 1341848067.426869    1341848067.426896    1341848067.4295
2502 1341848067.458745    1341848067.458759    1341848067.4595
2503 1341848067.491527    1341848067.491567    1341848067.4895
2504 1341848067.526659    1341848067.526716    1341848067.5295
2505 1341848067.558770    1341848067.558783    1341848067.5595
2506 1341848067.594659    1341848067.594669    1341848067.5996
2507 1341848067.626656    1341848067.626667    1341848067.6295
2508 1341848067.658983    1341848067.659013    1341848067.6595
2509 1341848067.694893    1341848067.694912    1341848067.6996
2510 1341848067.726732    1341848067.727398    1341848067.7301
2511 1341848067.758667    1341848067.758683    1341848067.7622
2512 1341848067.794813    1341848067.794832    1341848067.7995
2513 1341848067.826795    1341848067.826810    1341848067.8296
2514 1341848067.862808    1341848067.862836    1341848067.8598
